msg,Class,notice,vaccine,route,infected,disaster,missing
[창원시청] 7월 20일 확진자 28명 발생. (창원1142~1169 ▲의창구5 ▲성산구3 ▲마산합포구5 ▲마산회원구3 ▲진해구4 ▲타지역1 ▲격리중7),3,0,0,0,1,0,0
[강원도청] 7.20.(화) 도내 코로나19 확진 54명(춘천1 원주5 강릉19 동해2 태백2 속초5 삼척1 홍천5 평창2 양양12)▶기본방역수칙 준수 철저 당부,3,0,0,0,1,0,0
[강릉시청]금일 임시선별검사소를 중앙고 후문 및 유천택지 주차장에서 추가운영(오후4시~8시)하오니 대외활동이 많거나 코로나 의심증상 시민분들은 적극 검사바랍니다.,0,1,0,0,0,0,0
"[고성군청]7.21.09시기준,확진자3명(고성37~39번)발생▲자가격리중 확진1명, 관내확진자 접촉2명 ▲유증상시 코로나19 검사 받으시기 바랍니다.",3,0,0,0,1,0,0
"[울산광역시] 7.21. 0시 기준 코로나19 확진자 18명(중4, 남6, 동5, 북2, 울주1) ▲5인 이상 사적모임 금지, 사회적 거리두기 준수 바랍니다.",3,0,0,0,1,0,0
[청양군청]7월21일09시 기준 확진자 3명 발생(청양88~90) /부산시 확진자 접촉자로 부여 방문중 청양의료원 방문 검사 양성. 밀접접촉자 및 이동동선 없음.,3,0,0,0,1,0,0
"[양주시청] 7월 21일 00시 기준, 확진자 5명 발생(양주시726~730번). 관련정보는 홈페이지 및 블로그 참고바랍니다. http://c11.kr/o1wn",3,0,0,0,1,0,0
[파주시청] 7월 21일 0시 기준 확진자 3명 발생(1383~1385번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.,3,0,0,0,1,0,0
"[전남도청] 7.20(화)24시기준 확진자 21명(여수16,순천3,광양1,완도1)▲타지역 확진자와 접촉 감염이 40%▲사적모임 4명까지 등 방역수칙 꼭 준수하세요",3,0,0,0,1,0,0
"[경상북도청] 7월21일(수) 0시 기준 코로나19 신규확진자 25명(경산3,포항4,구미12,경주5,상주1) 발생. 자세한 내용은 시군 홈페이지 게재.",3,0,0,0,1,0,0
"[광주광역시] 폭염특보 발효중입니다. 온열질환 주의, 한낮 야외활동 자제, 충분한 물마시기, 방역수칙 준수 등 건강관리에 유의하시기 바랍니다.",4,0,0,0,0,1,0
"[군산시청]
 ▲7/21(수)08시기준 전일3명 확진자발생(328~330)
 ▲확진자접촉자1,조사중2
 ▲지역감염 확산방지 위해 강화된 거리두기에 적극 동참 바랍니다.",3,0,0,0,1,0,0
"[광양시청]21.7.21.08:00기준 확진자 2명 발생(타지역 확진자 접촉 1, 자가격리중 1) 자가격리자 동거가족은 방역수칙 철저히 준수바랍니다.",3,0,0,0,1,0,0
"[순천시청] 7.21.(수) 08시기준 확진자 3명 발생(자가격리중1, 조사중2) 여수 상황이 심각하니 출퇴근하시는 분은 주의하시고 의심 시 보건소 검사바랍니다.",3,0,0,0,1,0,0
"[익산시청] 7월21일 ▶전일4명,익산500번~503번(선제검사 확진) 
 
 ▶수도권 방문자제. 마스크와 백신은 생활의 필수입니다",3,0,0,0,1,0,0
"[광주광역시] 7.21일 0시기준 확진자 23명 발생. 16명 동선 및 접촉자 조사중. 7명(자가격리6, 해외입국1) 동선없음 https://c11.kr/moaz",3,0,0,0,1,0,0
"[포천시청] 7월 21일 0시 기준 코로나19 일일 확진자 2명(569번,570번) 발생. 관련 내용은 홈페이지 및 블로그 참고 바랍니다. c11.kr/qp97",3,0,0,0,1,0,0
"[단양군청] 7.21.(수) 총 468건 중 467건 음성, 1건 재검사중입니다. 항상 방역수칙을 준수해주시고 증상이 있을시 보건소에서 검사받으시기 바랍니다.",0,1,0,0,0,0,0
"[여수시청]7.20.24:00 기준 총 16명 발생(집단발생)/델타변이바이러스 전파 위험이 있으니 마스크 착용, 사적모임 및 외부인 접촉 자제",3,0,0,0,1,0,0
"[완도군청]금일확진자 관련 자가격리중인 대상자 중 1명 추가확진. 군민들은 만남자제, 마스크 착용 등 생활수칙 엄수. 감기초기 증상있을 시 즉시 코로나 검사요망",3,0,0,0,1,0,0
"[태백시청] 7월 20일 20:00 기준 확진자 2명 발생(자가격리중으로 이동동선 없음), 휴가철 타지역 방문자제 및 5인이상 모임제한 방역수칙 준수바랍니다.",3,0,0,0,1,0,0
"[평택시]7.11-7.17 본마사지 아로마테라피(평택시 여술2길15 센터마크6, 304호)방문자는 가까운 선별진료소에서 코로나검사를 받으시길 바랍니다.",2,0,0,1,0,0,0
"[보령시청]7월20일(화) 20:15기준 보령시 신규확진자 4명 발생(역학조사중 1, 자가격리중 1, 접촉자 2)자세한 사항은 vo.la/onM84 참고바랍니다.",3,0,0,0,1,0,0
"[통영시청]7.13(화) 통영출발(16:25)→부산 사상터미널 도착,시외버스(대한여객 경남70아5571)탑승자는 보건소(650-6060)에서 검사받으시기 바랍니다",2,0,0,1,0,0,0
"[남양주시청] 7.20.(화) 남양주시 주민 26명 코로나19 확진. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/qoy2",3,0,0,0,1,0,0
"[부여군청]7월20일 19시 기준 부여군 확진자 3명 발생(부여83~85).자가격리 중 확진2명,타지역 확진자 접촉1명.이동동선은 역학조사 후 홈페이지 공개 예정",3,0,0,0,1,0,0
"[평택시]확진자31명(관내11,관외5(서울3,강릉1,시흥1)조사중15)발생.상세한사항은 평택시홈페이지를참고하세요☞ www.pyeongtaek.go.kr/route",3,0,0,0,1,0,0
[영주시청]69~71년생 예방접종 사전 예약 안내▲7/20 20시~7/21 18시▲인터넷 https://ncvr.kdca.go.kr ▲전국콜센터 1339,1,0,1,0,0,0,0
"[구미시청]관내 유흥·단란주점 집합금지 행정명령 발령.
 ‘21.7.21.(수)0시~8.3.(화)24시
 기간내 유흥·단란주점 이용시, 영업자 및 손님 형사고발 조치",0,1,0,0,0,0,0
[구리시청]7.20.(화) 확진자 23명(자가격리중 확진 1명) 발생. 코로나19 확산방지를 위해 외출과 사적모임 자제를 부탁드립니다 bit.ly/3kJdvF8,3,0,0,0,1,0,0
"[함평군청] 접종예약 69~71년생 7.20. 20시~7.21.18시, 본인및대리예약▲ncvr.kdca.go.kr, 전화(1339, 120, 보건소, 읍면사무소)",1,0,1,0,0,0,0
"[이천시청]7월20일 확진자 11명 발생(자가격리6,확진자접촉2,의사소견검사1,동반입소1,개별검사1). 홈페이지(icheon.go.kr) 및 블로그 참조바랍니다.",3,0,0,0,1,0,0
"[의정부시청]7월 20일 18시 기준, 일일확진자 10명 발생(1835~1844번) 홈페이지 및 블로그 https://c11.kr/joao 참고 바랍니다.",3,0,0,0,1,0,0
"[노원구청] 만50~52세(1969~1971년생 대상) 코로나 백신접종 예약이 7월20일 오늘저녁 8시에 시작됩니다.
 예약 홈페이지: ncvr.kdca.go.kr",1,0,1,0,0,0,0
[중랑구청] 만50~52세(1969~1971년생) 코로나 백신접종 예약이 7월20일 오늘 저녁 8시에 시작됨을 안내드립니다. 누리집: ncvr.kdca.go.kr,1,0,1,0,0,0,0
"[강릉시청]7.15(목)15:00~7.18(일)12:00 황실타이테라피(교동택지) 이용자는 
 보건소(9~18시)및유천택지검사소(17~20시)에서 즉시검사바랍니다",2,0,0,1,0,0,0
"[당진시청]7/16 15시~18시40분,7/17~7/18 16시~23시'마스터PC CAFE'(무수동로 70)방문자 보건소선별진료소(금일20시까지 운영)검사바랍니다",2,0,0,1,0,0,0
"[성주군청] 코로나19예방접종사전예약 50~52세:7.20.20시~7.21.18시 / 50~54세:7.21.20시~7.24.18시 온라인, 콜센터(보건소, 읍면)",1,0,1,0,0,0,0
[밀양시청]7월20일(화)18시 코로나19 확진자 3명 발생(밀양136 해외입국자/137.138번 밀양135번 가족) 인근 코로나 유행지역 방문자제 바랍니다,3,0,0,0,1,0,0
"[화성시청] 7월20일 18시 현재, 확진자 30명(화성 1967~1996번) 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조",3,0,0,0,1,0,0
[남원시청]69~71년생 코로나19접종사전예약▲7.20일20시~7.21일18시▲온라인 ncvr.kdca.go.kr 및 전화(09~18시/625-1339/읍면동),1,0,1,0,0,0,0
"[광주시청]폭염대비 선별진료소, 임시선별검사소 운영시간 변경안내: 09~17시(휴식시간12~14시) [폭염경보 발령시 임시선별검사소(2개소)14~16시 운영중단]",0,1,0,0,0,0,0
"[안성시청]금일18시기준 코로나확진자5명(자발적검사1,자가격리중2,해외입국2)발생 역학조사, 방역조치 완료",3,0,0,0,1,0,0
[태안군청] 7.20.(화) 18시기준 확진자 4명 발생(태안75~78번/타지역 가족 접촉4)▲5인이상 사적모임 금지▲타지역 거주자 접촉자제▲개인방역수칙 준수,3,0,0,0,1,0,0
"[여주시청] 7월 20일 18시 기준, 전일 대비 확진자 3명(429~431번) 발생. 관련정보는 시청홈페이지를 참고하시기 바랍니다. ☞ yeoju.go.kr",3,0,0,0,1,0,0
"[대전광역시] 오늘 18시 기준, 50명 추가 발생.(동7, 중6, 서22, 유성14, 대덕1). 자세한 사항은 홈페이지참조.
 (참고)어제 하루 총 73명 발생.",3,0,0,0,1,0,0
"[부천시청] 7월 20일(화) 18:00기준 코로나19확진자 33명 발생, 세부내용은 블로그 참조하시기 바랍니다
 blog.naver.com/bucheon-city",3,0,0,0,1,0,0
[안동시청]69~71년생 예방접종 사전 예약 안내▲7/20 20시~7/21 18시▲인터넷 https://ncvr.kdca.go.kr ▲전국콜센터 1339,1,0,1,0,0,0,0
[부안군청]코로나19백신접종 예약안내50~52세(69~71년생) 7.20 20시~7.21 18시/ncvr.kdca.go.kr전화예약1339 문의 582-1261,1,0,1,0,0,0,0
[영천시청]코로나19예방접종 사전예약▲50~52세(69~71년생)▲20일20시~21일18시▲콜센터054-339-7640~3▲인터넷예약 ncvr.kdca.go.kr,1,0,1,0,0,0,0
"[포항시청]7.16 207번버스 포항제철공고정류장11:13→GS슈퍼마켓정류장11:33
 해당시간 탑승객은 보건소에서 코로나 19 검사바랍니다.",2,0,0,1,0,0,0
"[김해시청] 7. 20.(화) 확진자 26명 발생(김해 1157~1182), 김해유흥관련2, 관내확진자접촉13, 관외확진자접촉5, 조사중6 / 역학조사및소독완료",3,0,0,0,1,0,0
[순창군청] 7.20(화) 순창 확진자 1명 추가 발생(134번)/133번 접촉자/ 7.17~7.19 건강증진센터 이용자는 선별진료소에서 검사 받으시기 바랍니다.,3,0,0,0,1,0,0
"[당진시청]7/20(화) 16시 기준 확진자6명(자가격리 중2, 감염경로 파악 중4)발생. 총454명. 마스크착용, 사적모임 자제 바랍니다.",3,0,0,0,1,0,0
"[인제군청] 금일 밤까지 천둥, 번개를 동반한 소나기성 강수가 전망되오니 하천, 계곡 등 피해 우려 지역에 대한 접근금지 등 인명피해에 유의 바랍니다.",4,0,0,0,0,1,0
[도봉구청]코로나19 예방접종 예약안내▲50~52세:20일 20시~21일 18시▲50~54세(미예약자): 21일 20시~24일 18시 ncvr.kdca.go.kr,1,0,1,0,0,0,0
"[양산시청] 7. 20.(화) 17시 기준, 코로나19 확진자 6명 발생(증상발생 검사 1명, 확진자 접촉 5명)",3,0,0,0,1,0,0
"[강릉시청]최근 7일간 100여명 확진자 발생, 시민들께서는 보건소(9~18시)와 
 유천택지주차장(유천동 754번지,17~20시)에서 적극 검사 받으시기 바랍니다",3,0,0,0,1,0,0
[과천시청] 7월 20일(화) 17시 기준 신규 확진자 1명 발생. 상세내용은 시홈페이지 및 과천마당앱 등에서 참고하시기 바랍니다 www.gccity.go.kr,3,0,0,0,1,0,0
"[광명시청] 7월20일 12시 기준 확진자 17명 발생(확진자접촉13, 조사중4) 세부내용은 블로그 참조 바랍니다. blog.naver.com/gmcityhall",3,0,0,0,1,0,0
"[김포시청] 7월 20일 17시 기준, 코로나19 확진자 10명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/XXSIu",3,0,0,0,1,0,0
[인천서구청] 7월 20일 17시 기준 확진환자 25명 발생. vo.la/9fY4y 참조바랍니다.,3,0,0,0,1,0,0
[남동구청] 7/14~7/19 간석3동 소재 복만두분식(간석동 224-552) 방문자는 거주지 보건소 또는 임시선별진료소에서 코로나 19 검사바랍니다.,2,0,0,1,0,0,0
"[인천동구청] 7월 20일 17시 기준 코로나19 확진자 1명(102번) 발생.
  www.icdonggu.go.kr/covid-19",3,0,0,0,1,0,0
"[광주시청]7월 20일 17시 기준 확진자 17명 발생.
 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요.",3,0,0,0,1,0,0
[거제시청]50~52세(1969~71년생 대상)코로나 백신접종 예약이 7/20(화) 저녁 8시에 시작됩니다. 인터넷 ncvr.kdca.go.kr/ 전화(1339),1,0,1,0,0,0,0
"[인천중구청] 7월 20일 17시 기준 확진자 11명 발생(확진자접촉7, 증상발현4) 동선은 http://www.icjg.go.kr 참조 바랍니다.",3,0,0,0,1,0,0
"[안산시청]7월20일17시기준 확진자 26명발생, 상세내용은 시홈페이지, 블로그 참조바랍니다. blog.naver.com/cityansan/222438359531",3,0,0,0,1,0,0
"[산청군청] 확진자2명발생/타지역방문,사적모임 자제하고 방역수칙 철저히 준수바랍니다.",3,0,0,0,1,0,0
"[계양구청] 7월 20일(화) 17시 기준, 계양구 신규 확진환자 10명 발생 세부내용은 블로그 참고 바랍니다. blog.naver.com/gyeyang_gu",3,0,0,0,1,0,0
[전남도청] 여름휴가철 밀폐된 식당·주점에서 타인 접촉으로 확진자 증가▲모임·만남 자제▲취식 외 마스크착용▲주기적환기 등 방역수칙 준수 ※의심시 진단 검사받으세요,0,1,0,0,0,0,0
[행정안전부] 오늘 16시30분 강원(홍천평지) 호우주의보 발효. 대중교통을 이용하시고 빗길 안전에 주의하시기 바랍니다.,4,0,0,0,0,1,0
[순창군청] 7.17.~7.19. 순창건강증진센터 이용자는 보건의료원 선별진료소에서 코로나19 검사 받으시기 바랍니다.,2,0,0,1,0,0,0
[경산시]50~52세(69~71년생) 코로나19예방접종 예약 7월20일 20시~21일 18시/인터넷예약 ncvr.kdca.go.kr 콜센터 053-810-6630,1,0,1,0,0,0,0
[완주군청]완주군 전지역 실내외 사적모임 4인까지/자세한 내용은 완주군 홈페이지 또는 SNS참고 http://pf.kakao.com/_dpxmcl/82125108,0,1,0,0,0,0,0
[김해시청] 7/16(금)~7/18(일) 솟대마을숯불장어구이(식만로348번길 21)를 이용하신분은 인근 선별진료소에서 코로나19 검사받으시기 바랍니다.,2,0,0,1,0,0,0
"[서울경찰청] 경찰은 강동구 천호동에서 실종된 차증자씨(여, 77세)를 찾고 있습니다 - 164cm, 100kg, 다리절음
 vo.la/f1UIa / ☎182",5,0,0,0,0,0,1
"[사천시청]코로나백신 사전예약변경:67~68년생 오늘18시까지, 69~71년생 오늘 20시부터 7.21.18시까지 가능(누리집예약 ncvr.kdca.go.kr)",1,0,1,0,0,0,0
"[임실군청] 코로나19접종(69~71년생)사전예약/온라인http://ncvr.kdca.go.kr 7.20(화)20시부터/640-3354,5(09~18시)",1,0,1,0,0,0,0
[단양군청] 7.15.(목) 14:35~15:30 제천역→단양 구경시장 정류장까지 시내버스를 이용하신 분은 가까운 선별진료소에서 검사 받으시기 바랍니다.,2,0,0,1,0,0,0
[강서구청] 50~54세(67~71년생) 코로나19 백신접종 7.19(월) 20시~7.24(토) 18시까지 순차적 사전예약가능합니다 ncvr.kdca.go.kr,1,0,1,0,0,0,0
[수원시청] 7.16.(금) 23:50 ~ 익일07:00 GS25 금곡CM점 방문자는 보건소에서 코로나19 검사 바랍니다.,2,0,0,1,0,0,0
"[진안군청] 코로나19접종(69~71년생)사전예약/온라인
 http://ncvr.kdca.go.kr
 7.20(화)20시부터/
 430-8503,8548(09~18시)",1,0,1,0,0,0,0
"[하남시청] 7.18.(일) 16:00~19:00 하남시 소재 두부자통닭 덕풍점(신장로 161, 덕풍동) 방문자는 보건소에서 코로나19 검사를 받으시기 바랍니다.",2,0,0,1,0,0,0
[김해시청] 7/14(수)~7/18(일) 6:00~11:00 경보사우나(내외로77번길 12) ‘여탕’을 이용하신분은 선별진료소에서 코로나19검사 받으시기바랍니다.,2,0,0,1,0,0,0
"[의왕시청] (7.21.~해제일) 의왕시 임시선별검사소 운영시간안내 ▲(평일) 9~17시, (주말) 9~13시 ▲평일점심 및 소독시간 12~14시(검사불가)",0,1,0,0,0,0,0
"[전남도청] 7월 16일(19시~24시) 광주 운암동 팡팡노래연습장(북구 서암대로 31, 2층)을 방문하신 분은 거주지 보건소에서 진단 검사 받으시기 바랍니다.",2,0,0,1,0,0,0
"[진주시청] 20일 15시 기준 확진자 3명(확진자의 접촉자 2명, 타지역 확진자의 가족 1명)발생. 상세 현황은 시 홈페이지 참조 바랍니다.",3,0,0,0,1,0,0
"[의왕시청] (7.21.~해제일) 의왕시보건소 내 선별진료소 운영시간안내 ▲(평일) 9~18시, (주말) 9~12시 ▲평일점심 및 소독시간 12~14시(검사불가)",0,1,0,0,0,0,0
"[전남도청] 7월 15일(22시~24시) 광주 용봉동 엔돌핀 호프(북구 운용로 95번길 9-13, 2층)를 방문하신 분은 거주지 보건소에서 진단 검사받으세요.",2,0,0,1,0,0,0
[단양군청] 7.16.(금) 18:00~18:25 가곡 사평리→단양 상진리 시내버스를 이용하신 분은 가까운 선별진료소에서 검사 받으시기 바랍니다.,2,0,0,1,0,0,0
[의왕시청] 7월20일 15:00 기준 코로나19 확진자 2명 발생. 자세한 사항은 시홈페이지 및 SNS 참고 바랍니다. pf.kakao.com/_xdPSRK,3,0,0,0,1,0,0
"[함양군청]69~71년생 백신(모더나)접종예약▲7.20일 20:00~7.21일 18:00▲온라인(ncvr.kdca.go.kr)예약, 콜센터(960-5866~70)",1,0,1,0,0,0,0
[상주시청] 7. 14.(수) ~ 7. 19.(월) 상주농협 남원지점(상주시 낙양동 146-5) 방문자는 보건소 선별진료소에서 검사바랍니다.,2,0,0,1,0,0,0
